Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
370.4739,S,370.4739,0.02683386,0,1.5,0,0,49.3932,0.07634872,0,0,0,0,0.0127584151343356,0.0127584151343356,0,-30.01407,-30.01407,0,0,-89.41916,3627.077,0.06773944
370.5739,S,370.5739,0.02683244,0,1.5,0,0,49.3932,0.07634874,0,0,0,0,0.0127410870782541,0.0127410870782541,0,-30.0128,-30.0128,0,0,-89.41916,3624.075,0.06773944
370.674,S,370.674,0.02683102,0,1.5,0,0,49.3932,0.07634876,0,0,0,0,0.0127602118448209,0.0127602118448209,0,-30.01152,-30.01152,0,0,-89.41916,3621.074,0.06773944
370.774,S,370.774,0.02682961,0,1.5,0,0,49.3932,0.07634879,0,0,0,0,0.0127383698595196,0.0127383698595196,0,-30.01025,-30.01025,0,0,-89.41916,3618.073,0.06773944
370.874,S,370.874,0.02682819,0,1.5,0,0,49.3932,0.07634881,0,0,0,0,0.0127414362832496,0.0127414362832496,0,-30.00898,-30.00898,0,0,-89.41916,3615.072,0.06773944
370.974,S,370.974,0.02682677,0,1.5,0,0,49.3932,0.07634882,0,0,0,0,0.0127556975839624,0.0127556975839624,0,-30.0077,-30.0077,0,0,-89.41916,3612.072,0.06773944
371.074,S,371.074,0.02682536,0,1.5,0,0,49.3932,0.07634884,0,0,0,0,0.0127366227796131,0.0127366227796131,0,-30.00643,-30.00643,0,0,-89.41916,3609.071,0.06773944
371.174,S,371.174,0.02682393,0,1.5,0,0,49.3932,0.07634885,0,0,0,0,0.0127539990050209,0.0127539990050209,0,-30.00515,-30.00515,0,0,-89.41916,3606.07,0.06773944
371.274,S,371.274,0.02682252,0,1.5,0,0,49.3932,0.07634887,0,0,0,0,0.0127304105686434,0.0127304105686434,0,-30.00388,-30.00388,0,0,-89.41916,3603.07,0.06773944
371.374,S,371.374,0.02682111,0,1.5,0,0,49.3932,0.07634889,0,0,0,0,0.0127317352666765,0.0127317352666765,0,-30.00261,-30.00261,0,0,-89.41916,3600.07,0.06773944
371.474,S,371.474,0.02681969,0,1.5,0,0,49.3932,0.07634895,0,0,0,0,0.0127442484700069,0.0127442484700069,0,-30.00134,-30.00134,0,0,-89.41916,3597.069,0.06773944
371.574,S,371.574,0.02681828,0,1.5,0,0,49.3932,0.07634898,0,0,0,0,0.012744877155427,0.012744877155427,0,-30.00007,-30.00007,0,0,-89.41916,3594.069,0.06773944
371.674,S,371.674,0.02681686,0,1.5,0,0,49.3932,0.07634898,0,0,0,0,0.0127566918059117,0.0127566918059117,0,-29.99879,-29.99879,0,0,-89.41916,3591.069,0.06773944
371.774,S,371.774,0.02681544,0,1.5,0,0,49.3932,0.07634899,0,0,0,0,0.0127351732641614,0.0127351732641614,0,-29.99752,-29.99752,0,0,-89.41916,3588.07,0.06773944
371.874,S,371.874,0.02681403,0,1.5,0,0,49.3932,0.07634901,0,0,0,0,0.0127347578880901,0.0127347578880901,0,-29.99625,-29.99625,0,0,-89.41916,3585.07,0.06773944
371.974,S,371.974,0.02681261,0,1.5,0,0,49.3932,0.07634903,0,0,0,0,0.0127301805906583,0.0127301805906583,0,-29.99498,-29.99498,0,0,-89.41916,3582.071,0.06773944
372.074,S,372.074,0.0268112,0,1.5,0,0,49.3932,0.07634907,0,0,0,0,0.0127444135629062,0.0127444135629062,0,-29.99371,-29.99371,0,0,-89.41916,3579.071,0.06773944
372.174,S,372.174,0.02680979,0,1.5,0,0,49.3932,0.07634909,0,0,0,0,0.0127391406062216,0.0127391406062216,0,-29.99244,-29.99244,0,0,-89.41916,3576.072,0.06773944
372.274,S,372.274,0.02680838,0,1.5,0,0,49.3932,0.07634911,0,0,0,0,0.0127373352108933,0.0127373352108933,0,-29.99117,-29.99117,0,0,-89.41916,3573.073,0.06773944
372.3741,S,372.3741,0.02680696,0,1.5,0,0,49.3932,0.07634915,0,0,0,0,0.0127505215787096,0.0127505215787096,0,-29.9899,-29.9899,0,0,-89.41916,3570.074,0.06773944
372.4741,S,372.4741,0.02680555,0,1.5,0,0,49.3932,0.07634917,0,0,0,0,0.01274420600339,0.01274420600339,0,-29.98863,-29.98863,0,0,-89.41916,3567.075,0.06773944
372.5741,S,372.5741,0.02680414,0,1.5,0,0,49.3932,0.07634918,0,0,0,0,0.0127413580776334,0.0127413580776334,0,-29.98736,-29.98736,0,0,-89.41916,3564.076,0.06773944
372.6741,S,372.6741,0.02680272,0,1.5,0,0,49.3932,0.07634922,0,0,0,0,0.01274968340892,0.01274968340892,0,-29.98609,-29.98609,0,0,-89.41916,3561.078,0.06773944
372.7741,S,372.7741,0.02680131,0,1.5,0,0,49.3932,0.07634923,0,0,0,0,0.012746140176958,0.012746140176958,0,-29.98482,-29.98482,0,0,-89.41916,3558.079,0.06773944
372.8741,S,372.8741,0.0267999,0,1.5,0,0,49.3932,0.07634924,0,0,0,0,0.0127384352881847,0.0127384352881847,0,-29.98355,-29.98355,0,0,-89.41916,3555.081,0.06773944
372.9741,S,372.9741,0.02679848,0,1.5,0,0,49.3932,0.07634925,0,0,0,0,0.0127341981665197,0.0127341981665197,0,-29.98228,-29.98228,0,0,-89.41916,3552.083,0.06773944
373.0741,S,373.0741,0.02679707,0,1.5,0,0,49.3932,0.0763493,0,0,0,0,0.0127449439215397,0.0127449439215397,0,-29.98101,-29.98101,0,0,-89.41916,3549.085,0.06773944
373.1741,S,373.1741,0.02679566,0,1.5,0,0,49.3932,0.0763493,0,0,0,0,0.0127361970317494,0.0127361970317494,0,-29.97974,-29.97974,0,0,-89.41916,3546.087,0.06773944
373.2741,S,373.2741,0.02679425,0,1.5,0,0,49.3932,0.0763493,0,0,0,0,0.0127309179972244,0.0127309179972244,0,-29.97847,-29.97847,0,0,-89.41916,3543.089,0.06773944
373.3741,S,373.3741,0.02679283,0,1.5,0,0,49.3932,0.0763493,0,0,0,0,0.0127214774528426,0.0127214774528426,0,-29.9772,-29.9772,0,0,-89.41916,3540.091,0.06773944
373.4741,S,373.4741,0.02679142,0,1.5,0,0,49.3932,0.07634935,0,0,0,0,0.0127308294056618,0.0127308294056618,0,-29.97593,-29.97593,0,0,-89.41916,3537.094,0.06773944
373.5741,S,373.5741,0.02679001,0,1.5,0,0,49.3932,0.07634936,0,0,0,0,0.0127245087230108,0.0127245087230108,0,-29.97466,-29.97466,0,0,-89.41916,3534.096,0.06773944
373.6741,S,373.6741,0.02678859,0,1.5,0,0,49.3932,0.07634936,0,0,0,0,0.0127140266186672,0.0127140266186672,0,-29.97339,-29.97339,0,0,-89.41916,3531.099,0.06773944
373.7741,S,373.7741,0.02678718,0,1.5,0,0,49.3932,0.07634936,0,0,0,0,0.0127070125165289,0.0127070125165289,0,-29.97212,-29.97212,0,0,-89.41916,3528.101,0.06773944
373.8741,S,373.8741,0.02678577,0,1.5,0,0,49.3932,0.07634936,0,0,0,0,0.0126958370514672,0.0126958370514672,0,-29.97085,-29.97085,0,0,-89.41916,3525.104,0.06773944
373.9742,S,373.9742,0.02678436,0,1.5,0,0,49.3932,0.07634939,0,0,0,0,0.012703447738879,0.012703447738879,0,-29.96958,-29.96958,0,0,-89.41916,3522.107,0.06773944
374.0742,S,374.0742,0.02678294,0,1.5,0,0,49.3932,0.07634939,0,0,0,0,0.0126915777324257,0.0126915777324257,0,-29.96831,-29.96831,0,0,-89.41916,3519.11,0.06773944
374.1742,S,374.1742,0.02678153,0,1.5,0,0,49.3932,0.07634939,0,0,0,0,0.01268317584573,0.01268317584573,0,-29.96704,-29.96704,0,0,-89.41916,3516.114,0.06773944
374.2742,S,374.2742,0.02678012,0,1.5,0,0,49.3932,0.07634939,0,0,0,0,0.0126744274109285,0.0126744274109285,0,-29.96577,-29.96577,0,0,-89.41916,3513.117,0.06773944
374.3742,S,374.3742,0.02677871,0,1.5,0,0,49.3932,0.07634939,0,0,0,0,0.0126615177601224,0.0126615177601224,0,-29.9645,-29.9645,0,0,-89.41916,3510.121,0.06773944
374.4742,S,374.4742,0.0267773,0,1.5,0,0,49.3932,0.07634943,0,0,0,0,0.0126520763172024,0.0126520763172024,0,-29.96324,-29.96324,0,0,-89.41916,3507.125,0.06773944
374.5742,S,374.5742,0.02677589,0,1.5,0,0,49.3932,0.07634942,0,0,0,0,0.0126599506160829,0.0126599506160829,0,-29.96197,-29.96197,0,0,-89.41916,3504.128,0.06773944
374.6742,S,374.6742,0.02677448,0,1.5,0,0,49.3932,0.07634944,0,0,0,0,0.0126651262069686,0.0126651262069686,0,-29.9607,-29.9607,0,0,-89.41916,3501.132,0.06773944
374.7742,S,374.7742,0.02677307,0,1.5,0,0,49.3932,0.07634944,0,0,0,0,0.0126546450829323,0.0126546450829323,0,-29.95943,-29.95943,0,0,-89.41916,3498.136,0.06773944
374.8742,S,374.8742,0.02677166,0,1.5,0,0,49.3932,0.07634948,0,0,0,0,0.0126400028896896,0.0126400028896896,0,-29.95817,-29.95817,0,0,-89.41916,3495.141,0.06773944
374.9742,S,374.9742,0.02677026,0,1.5,0,0,49.3932,0.07634952,0,0,0,0,0.0126503096012982,0.0126503096012982,0,-29.95691,-29.95691,0,0,-89.41916,3492.145,0.06773944
375.0742,S,375.0742,0.02676885,0,1.5,0,0,49.3932,0.07634952,0,0,0,0,0.0126564571257219,0.0126564571257219,0,-29.95564,-29.95564,0,0,-89.41916,3489.149,0.06773944
375.1742,S,375.1742,0.02676745,0,1.5,0,0,49.3932,0.07634956,0,0,0,0,0.012644592505886,0.012644592505886,0,-29.95438,-29.95438,0,0,-89.41916,3486.154,0.06773944
375.2742,S,375.2742,0.02676604,0,1.5,0,0,49.3932,0.07634959,0,0,0,0,0.0126538649195354,0.0126538649195354,0,-29.95312,-29.95312,0,0,-89.41916,3483.159,0.06773944
375.3742,S,375.3742,0.02676463,0,1.5,0,0,49.3932,0.07634959,0,0,0,0,0.0126589782328708,0.0126589782328708,0,-29.95185,-29.95185,0,0,-89.41916,3480.164,0.06773944
375.4742,S,375.4742,0.02676323,0,1.5,0,0,49.3932,0.07634963,0,0,0,0,0.0126460767517358,0.0126460767517358,0,-29.95059,-29.95059,0,0,-89.41916,3477.168,0.06773944
375.5742,S,375.5742,0.02676182,0,1.5,0,0,49.3932,0.07634966,0,0,0,0,0.0126505004312847,0.0126505004312847,0,-29.94933,-29.94933,0,0,-89.41916,3474.174,0.06773944
375.6743,S,375.6743,0.02676041,0,1.5,0,0,49.3932,0.07634965,0,0,0,0,0.0126583944919645,0.0126583944919645,0,-29.94806,-29.94806,0,0,-89.41916,3471.179,0.06773944
375.7743,S,375.7743,0.026759,0,1.5,0,0,49.3932,0.07634964,0,0,0,0,0.0126406417147891,0.0126406417147891,0,-29.94679,-29.94679,0,0,-89.41916,3468.184,0.06773944
375.8743,S,375.8743,0.0267576,0,1.5,0,0,49.3932,0.07634967,0,0,0,0,0.0126263575557459,0.0126263575557459,0,-29.94553,-29.94553,0,0,-89.41916,3465.189,0.06773944
375.9743,S,375.9743,0.02675619,0,1.5,0,0,49.3932,0.0763497,0,0,0,0,0.0126332170137999,0.0126332170137999,0,-29.94427,-29.94427,0,0,-89.41916,3462.195,0.06773944
376.0743,S,376.0743,0.02675478,0,1.5,0,0,49.3932,0.07634973,0,0,0,0,0.0126512085079113,0.0126512085079113,0,-29.943,-29.943,0,0,-89.41916,3459.201,0.06773944
376.1743,S,376.1743,0.02675338,0,1.5,0,0,49.3932,0.07634972,0,0,0,0,0.0126205971669435,0.0126205971669435,0,-29.94174,-29.94174,0,0,-89.41916,3456.207,0.06773944
376.2743,S,376.2743,0.02675198,0,1.5,0,0,49.3932,0.07634978,0,0,0,0,0.0126378968503076,0.0126378968503076,0,-29.94048,-29.94048,0,0,-89.41916,3453.212,0.06773944
376.3743,S,376.3743,0.02675058,0,1.5,0,0,49.3932,0.07634979,0,0,0,0,0.0126280904181684,0.0126280904181684,0,-29.93922,-29.93922,0,0,-89.41916,3450.219,0.06773944
376.4743,S,376.4743,0.02674918,0,1.5,0,0,49.3932,0.07634984,0,0,0,0,0.0126485140278376,0.0126485140278376,0,-29.93796,-29.93796,0,0,-89.41916,3447.225,0.06773944
376.5743,S,376.5743,0.02674777,0,1.5,0,0,49.3932,0.07634985,0,0,0,0,0.0126342073319634,0.0126342073319634,0,-29.9367,-29.9367,0,0,-89.41916,3444.231,0.06773944
376.6743,S,376.6743,0.02674637,0,1.5,0,0,49.3932,0.0763499,0,0,0,0,0.0126539402865191,0.0126539402865191,0,-29.93544,-29.93544,0,0,-89.41916,3441.237,0.06773944
376.7743,S,376.7743,0.02674497,0,1.5,0,0,49.3932,0.07634989,0,0,0,0,0.0126389481396103,0.0126389481396103,0,-29.93418,-29.93418,0,0,-89.41916,3438.244,0.06773944
376.8743,S,376.8743,0.02674356,0,1.5,0,0,49.3932,0.07634988,0,0,0,0,0.0126427099245561,0.0126427099245561,0,-29.93291,-29.93291,0,0,-89.41916,3435.25,0.06773944
376.9743,S,376.9743,0.02674215,0,1.5,0,0,49.3932,0.0763499,0,0,0,0,0.0126246289799852,0.0126246289799852,0,-29.93165,-29.93165,0,0,-89.41916,3432.257,0.06773944
377.0743,S,377.0743,0.02674075,0,1.5,0,0,49.3932,0.07634992,0,0,0,0,0.0126238873048479,0.0126238873048479,0,-29.93039,-29.93039,0,0,-89.41916,3429.264,0.06773944
377.1743,S,377.1743,0.02673935,0,1.5,0,0,49.3932,0.07634995,0,0,0,0,0.0126266164451607,0.0126266164451607,0,-29.92913,-29.92913,0,0,-89.41916,3426.271,0.06773944
377.2744,S,377.2744,0.02673795,0,1.5,0,0,49.3932,0.07634997,0,0,0,0,0.0126251870353187,0.0126251870353187,0,-29.92787,-29.92787,0,0,-89.41916,3423.279,0.06773944
377.3744,S,377.3744,0.02673654,0,1.5,0,0,49.3932,0.07635,0,0,0,0,0.0126272284987579,0.0126272284987579,0,-29.92661,-29.92661,0,0,-89.41916,3420.286,0.06773944
377.4744,S,377.4744,0.02673514,0,1.5,0,0,49.3932,0.07635002,0,0,0,0,0.0126251114698803,0.0126251114698803,0,-29.92535,-29.92535,0,0,-89.41916,3417.294,0.06773944
377.5744,S,377.5744,0.02673374,0,1.5,0,0,49.3932,0.07635003,0,0,0,0,0.0126264653721151,0.0126264653721151,0,-29.92409,-29.92409,0,0,-89.41916,3414.301,0.06773944
377.6744,S,377.6744,0.02673234,0,1.5,0,0,49.3932,0.07635006,0,0,0,0,0.0126274755371085,0.0126274755371085,0,-29.92283,-29.92283,0,0,-89.41916,3411.309,0.06773944
377.7744,S,377.7744,0.02673094,0,1.5,0,0,49.3932,0.07635007,0,0,0,0,0.0126243272965283,0.0126243272965283,0,-29.92157,-29.92157,0,0,-89.41916,3408.317,0.06773944
377.8744,S,377.8744,0.02672953,0,1.5,0,0,49.3932,0.07635009,0,0,0,0,0.0126246500738105,0.0126246500738105,0,-29.92031,-29.92031,0,0,-89.41916,3405.325,0.06773944
377.9744,S,377.9744,0.02672813,0,1.5,0,0,49.3932,0.07635008,0,0,0,0,0.0126055480302227,0.0126055480302227,0,-29.91905,-29.91905,0,0,-89.41916,3402.333,0.06773944
378.0744,S,378.0744,0.02672673,0,1.5,0,0,49.3932,0.07635009,0,0,0,0,0.0126051848211972,0.0126051848211972,0,-29.91779,-29.91779,0,0,-89.41916,3399.341,0.06773944
378.1744,S,378.1744,0.02672533,0,1.5,0,0,49.3932,0.07635012,0,0,0,0,0.0126044780194761,0.0126044780194761,0,-29.91653,-29.91653,0,0,-89.41916,3396.35,0.06773944
378.2744,S,378.2744,0.02672393,0,1.5,0,0,49.3932,0.07635012,0,0,0,0,0.0125996129566843,0.0125996129566843,0,-29.91527,-29.91527,0,0,-89.41916,3393.358,0.06773944
378.3744,S,378.3744,0.02672252,0,1.5,0,0,49.3932,0.07635014,0,0,0,0,0.0125982190562794,0.0125982190562794,0,-29.91401,-29.91401,0,0,-89.41916,3390.367,0.06773944
378.4744,S,378.4744,0.02672113,0,1.5,0,0,49.3932,0.07635015,0,0,0,0,0.0125926669526351,0.0125926669526351,0,-29.91275,-29.91275,0,0,-89.41916,3387.375,0.06773944
378.5744,S,378.5744,0.02671972,0,1.5,0,0,49.3932,0.07635016,0,0,0,0,0.0125905860691944,0.0125905860691944,0,-29.91149,-29.91149,0,0,-89.41916,3384.384,0.06773944
378.6744,S,378.6744,0.02671832,0,1.5,0,0,49.3932,0.07635015,0,0,0,0,0.0125729042637772,0.0125729042637772,0,-29.91023,-29.91023,0,0,-89.41916,3381.393,0.06773944
378.7744,S,378.7744,0.02671692,0,1.5,0,0,49.3932,0.07635015,0,0,0,0,0.0125663231011046,0.0125663231011046,0,-29.90897,-29.90897,0,0,-89.41916,3378.402,0.06773944
378.8745,S,378.8745,0.02671552,0,1.5,0,0,49.3932,0.07635015,0,0,0,0,0.0125632132453362,0.0125632132453362,0,-29.90771,-29.90771,0,0,-89.41916,3375.412,0.06773944
378.9745,S,378.9745,0.02671412,0,1.5,0,0,49.3932,0.07635017,0,0,0,0,0.0125559453308526,0.0125559453308526,0,-29.90645,-29.90645,0,0,-89.41916,3372.421,0.06773944
379.0745,S,379.0745,0.02671272,0,1.5,0,0,49.3932,0.07635019,0,0,0,0,0.0125368964484878,0.0125368964484878,0,-29.9052,-29.9052,0,0,-89.41916,3369.43,0.06773944
379.1745,S,379.1745,0.02671132,0,1.5,0,0,49.3932,0.0763502,0,0,0,0,0.012550461974385,0.012550461974385,0,-29.90394,-29.90394,0,0,-89.41916,3366.44,0.06773944
379.2745,S,379.2745,0.02670993,0,1.5,0,0,49.3932,0.07635026,0,0,0,0,0.0125459810402191,0.0125459810402191,0,-29.90269,-29.90269,0,0,-89.41916,3363.45,0.06773944
379.3745,S,379.3745,0.02670853,0,1.5,0,0,49.3932,0.07635027,0,0,0,0,0.0125626774760619,0.0125626774760619,0,-29.90143,-29.90143,0,0,-89.41916,3360.459,0.06773944
379.4745,S,379.4745,0.02670714,0,1.5,0,0,49.3932,0.07635033,0,0,0,0,0.0125536962900483,0.0125536962900483,0,-29.90018,-29.90018,0,0,-89.41916,3357.469,0.06773944
379.5745,S,379.5745,0.02670575,0,1.5,0,0,49.3932,0.07635035,0,0,0,0,0.0125544631151442,0.0125544631151442,0,-29.89893,-29.89893,0,0,-89.41916,3354.479,0.06773944
379.6745,S,379.6745,0.02670434,0,1.5,0,0,49.3932,0.07635035,0,0,0,0,0.0125663211197136,0.0125663211197136,0,-29.89767,-29.89767,0,0,-89.41916,3351.49,0.06773944
379.7745,S,379.7745,0.02670294,0,1.5,0,0,49.3932,0.07635035,0,0,0,0,0.0125601282536607,0.0125601282536607,0,-29.89641,-29.89641,0,0,-89.41916,3348.5,0.06773944
379.8745,S,379.8745,0.02670154,0,1.5,0,0,49.3932,0.07635035,0,0,0,0,0.012553592285677,0.012553592285677,0,-29.89515,-29.89515,0,0,-89.41916,3345.51,0.06773944
379.9745,S,379.9745,0.02670015,0,1.5,0,0,49.3932,0.07635037,0,0,0,0,0.0125276577386586,0.0125276577386586,0,-29.8939,-29.8939,0,0,-89.41916,3342.521,0.06773944
380.0745,S,380.0745,0.02669875,0,1.5,0,0,49.3932,0.07635037,0,0,0,0,0.0125419639116657,0.0125419639116657,0,-29.89264,-29.89264,0,0,-89.41916,3339.532,0.06773944
380.1745,S,380.1745,0.02669736,0,1.5,0,0,49.3932,0.07635042,0,0,0,0,0.0125305863061484,0.0125305863061484,0,-29.89139,-29.89139,0,0,-89.41916,3336.542,0.06773944
380.2745,S,380.2745,0.02669596,0,1.5,0,0,49.3932,0.07635044,0,0,0,0,0.0125289722315287,0.0125289722315287,0,-29.89014,-29.89014,0,0,-89.41916,3333.553,0.06773944
380.3745,S,380.3745,0.02669457,0,1.5,0,0,49.3932,0.07635049,0,0,0,0,0.0125422552703327,0.0125422552703327,0,-29.88889,-29.88889,0,0,-89.41916,3330.565,0.06773944
380.4745,S,380.4745,0.02669317,0,1.5,0,0,49.3932,0.07635049,0,0,0,0,0.0125513825041494,0.0125513825041494,0,-29.88763,-29.88763,0,0,-89.41916,3327.576,0.06773944
380.5746,S,380.5746,0.02669178,0,1.5,0,0,49.3932,0.07635053,0,0,0,0,0.0125424518283097,0.0125424518283097,0,-29.88638,-29.88638,0,0,-89.41916,3324.587,0.06773944
380.6746,S,380.6746,0.02669039,0,1.5,0,0,49.3932,0.07635054,0,0,0,0,0.0125356641501568,0.0125356641501568,0,-29.88513,-29.88513,0,0,-89.41916,3321.599,0.06773944
380.7746,S,380.7746,0.02668899,0,1.5,0,0,49.3932,0.07635053,0,0,0,0,0.0125475832892192,0.0125475832892192,0,-29.88387,-29.88387,0,0,-89.41916,3318.611,0.06773944
380.8746,S,380.8746,0.02668759,0,1.5,0,0,49.3932,0.07635058,0,0,0,0,0.0125376271830717,0.0125376271830717,0,-29.88262,-29.88262,0,0,-89.41916,3315.622,0.06773944
380.9746,S,380.9746,0.02668621,0,1.5,0,0,49.3932,0.07635059,0,0,0,0,0.0125298207167006,0.0125298207167006,0,-29.88137,-29.88137,0,0,-89.41916,3312.634,0.06773944
381.0746,S,381.0746,0.02668481,0,1.5,0,0,49.3932,0.07635063,0,0,0,0,0.0125407173204337,0.0125407173204337,0,-29.88012,-29.88012,0,0,-89.41916,3309.646,0.06773944
381.1746,S,381.1746,0.02668342,0,1.5,0,0,49.3932,0.07635064,0,0,0,0,0.0125322328308357,0.0125322328308357,0,-29.87887,-29.87887,0,0,-89.41916,3306.658,0.06773944
381.2746,S,381.2746,0.02668202,0,1.5,0,0,49.3932,0.07635063,0,0,0,0,0.0125424489202288,0.0125424489202288,0,-29.87761,-29.87761,0,0,-89.41916,3303.671,0.06773944
381.3746,S,381.3746,0.02668063,0,1.5,0,0,49.3932,0.07635067,0,0,0,0,0.0125269706715443,0.0125269706715443,0,-29.87636,-29.87636,0,0,-89.41916,3300.683,0.06773944
381.4746,S,381.4746,0.02667924,0,1.5,0,0,49.3932,0.07635068,0,0,0,0,0.0125212825176604,0.0125212825176604,0,-29.87511,-29.87511,0,0,-89.41916,3297.696,0.06773944
381.5746,S,381.5746,0.02667785,0,1.5,0,0,49.3932,0.07635072,0,0,0,0,0.0125304764992293,0.0125304764992293,0,-29.87386,-29.87386,0,0,-89.41916,3294.708,0.06773944
381.6746,S,381.6746,0.02667646,0,1.5,0,0,49.3932,0.07635076,0,0,0,0,0.0125355150175395,0.0125355150175395,0,-29.87261,-29.87261,0,0,-89.41916,3291.721,0.06773944
381.7746,S,381.7746,0.02667506,0,1.5,0,0,49.3932,0.07635076,0,0,0,0,0.0125288096603597,0.0125288096603597,0,-29.87136,-29.87136,0,0,-89.41916,3288.734,0.06773944
381.8746,S,381.8746,0.02667367,0,1.5,0,0,49.3932,0.07635079,0,0,0,0,0.0125331680055893,0.0125331680055893,0,-29.87011,-29.87011,0,0,-89.41916,3285.747,0.06773944
381.9746,S,381.9746,0.02667228,0,1.5,0,0,49.3932,0.0763508,0,0,0,0,0.0125257850791911,0.0125257850791911,0,-29.86886,-29.86886,0,0,-89.41916,3282.76,0.06773944
382.0746,S,382.0746,0.02667089,0,1.5,0,0,49.3932,0.07635084,0,0,0,0,0.0125332780622287,0.0125332780622287,0,-29.86761,-29.86761,0,0,-89.41916,3279.773,0.06773944
382.1747,S,382.1747,0.0266695,0,1.5,0,0,49.3932,0.07635087,0,0,0,0,0.0125366157241871,0.0125366157241871,0,-29.86636,-29.86636,0,0,-89.41916,3276.787,0.06773944
382.2747,S,382.2747,0.02666811,0,1.5,0,0,49.3932,0.07635087,0,0,0,0,0.012528216019966,0.012528216019966,0,-29.86511,-29.86511,0,0,-89.41916,3273.8,0.06773944
382.3747,S,382.3747,0.02666672,0,1.5,0,0,49.3932,0.07635089,0,0,0,0,0.0125308737929473,0.0125308737929473,0,-29.86386,-29.86386,0,0,-89.41916,3270.814,0.06773944
382.4747,S,382.4747,0.02666533,0,1.5,0,0,49.3932,0.0763509,0,0,0,0,0.0125217968030782,0.0125217968030782,0,-29.86261,-29.86261,0,0,-89.41916,3267.827,0.06773944
382.5747,S,382.5747,0.02666393,0,1.5,0,0,49.3932,0.07635093,0,0,0,0,0.0125275894979566,0.0125275894979566,0,-29.86136,-29.86136,0,0,-89.41916,3264.841,0.06773944
382.6747,S,382.6747,0.02666254,0,1.5,0,0,49.3932,0.07635091,0,0,0,0,0.0125140206385836,0.0125140206385836,0,-29.86011,-29.86011,0,0,-89.41916,3261.855,0.06773944
382.7747,S,382.7747,0.02666116,0,1.5,0,0,49.3932,0.07635095,0,0,0,0,0.0125191336717094,0.0125191336717094,0,-29.85886,-29.85886,0,0,-89.41916,3258.869,0.06773944
382.8747,S,382.8747,0.02665976,0,1.5,0,0,49.3932,0.07635095,0,0,0,0,0.012504887753515,0.012504887753515,0,-29.85761,-29.85761,0,0,-89.41916,3255.884,0.06773944
382.9747,S,382.9747,0.02665837,0,1.5,0,0,49.3932,0.07635097,0,0,0,0,0.0125093212385039,0.0125093212385039,0,-29.85636,-29.85636,0,0,-89.41916,3252.898,0.06773944
383.0747,S,383.0747,0.02665698,0,1.5,0,0,49.3932,0.07635096,0,0,0,0,0.0124982130721492,0.0124982130721492,0,-29.85511,-29.85511,0,0,-89.41916,3249.912,0.06773944
383.1747,S,383.1747,0.02665559,0,1.5,0,0,49.3932,0.07635099,0,0,0,0,0.0124981524253656,0.0124981524253656,0,-29.85386,-29.85386,0,0,-89.41916,3246.927,0.06773944
383.2747,S,383.2747,0.0266542,0,1.5,0,0,49.3932,0.07635098,0,0,0,0,0.0124863674269875,0.0124863674269875,0,-29.85261,-29.85261,0,0,-89.41916,3243.942,0.06773944
383.3747,S,383.3747,0.02665281,0,1.5,0,0,49.3932,0.07635101,0,0,0,0,0.0124856274593057,0.0124856274593057,0,-29.85136,-29.85136,0,0,-89.41916,3240.957,0.06773944
383.4747,S,383.4747,0.02665142,0,1.5,0,0,49.3932,0.07635099,0,0,0,0,0.0124731657423069,0.0124731657423069,0,-29.85011,-29.85011,0,0,-89.41916,3237.971,0.06773944
383.5747,S,383.5747,0.02665003,0,1.5,0,0,49.3932,0.07635102,0,0,0,0,0.0124755612646084,0.0124755612646084,0,-29.84886,-29.84886,0,0,-89.41916,3234.987,0.06773944
383.6747,S,383.6747,0.02664864,0,1.5,0,0,49.3932,0.07635101,0,0,0,0,0.0124586082451259,0.0124586082451259,0,-29.84761,-29.84761,0,0,-89.41916,3232.002,0.06773944
383.7747,S,383.7747,0.02664725,0,1.5,0,0,49.3932,0.07635104,0,0,0,0,0.0124451322990922,0.0124451322990922,0,-29.84637,-29.84637,0,0,-89.41916,3229.017,0.06773944
383.8748,S,383.8748,0.02664588,0,1.5,0,0,49.3932,0.07635111,0,0,0,0,0.0124642566004667,0.0124642566004667,0,-29.84513,-29.84513,0,0,-89.41916,3226.032,0.06773944
383.9748,S,383.9748,0.02664449,0,1.5,0,0,49.3932,0.0763511,0,0,0,0,0.0124716674618526,0.0124716674618526,0,-29.84388,-29.84388,0,0,-89.41916,3223.048,0.06773944
384.0748,S,384.0748,0.02664309,0,1.5,0,0,49.3932,0.07635112,0,0,0,0,0.0124723679166294,0.0124723679166294,0,-29.84263,-29.84263,0,0,-89.41916,3220.064,0.06773944
384.1748,S,384.1748,0.0266417,0,1.5,0,0,49.3932,0.07635109,0,0,0,0,0.0124537263131828,0.0124537263131828,0,-29.84138,-29.84138,0,0,-89.41916,3217.08,0.06773944
